OrderID,OrderDate,CustomerID
540563,2025-02-23,15100.0
540565,2025-02-22,16422.0
540566,2020-07-23,17811.0
540567,2022-04-02,16850.0
540568,2022-04-11,15039.0
540595,2021-03-13,14321.0
540604,2021-08-27,15326.0
540630,2022-07-22,17849.0
C540634,2023-03-20,13672.0
540635,2023-02-23,14229.0
540636,2024-11-06,17381.0
540639,2022-07-22,13107.0
540640,2020-02-04,14527.0
540641,2021-10-07,16497.0
540642,2023-03-29,12681.0
C540643,2021-01-19,12471.0
540644,2024-04-02,16303.0
540645,2020-04-26,14060.0
540647,2024-06-27,17406.0
540648,2022-09-19,15061.0
540649,2024-11-06,15061.0
C540652,2022-11-14,17406.0
540653,2025-05-31,17406.0
540662,2023-02-28,13767.0
540664,2020-05-22,15044.0
540671,2020-10-08,17739.0
540672,2020-05-29,15281.0
540680,2025-07-18,15311.0
540682,2024-08-14,16112.0
540687,2022-05-18,15867.0
540688,2023-03-18,12736.0
540689,2023-09-17,17450.0
540690,2024-06-16,13473.0
540691,2020-05-30,17450.0
540692,2020-06-06,14320.0
540697,2023-07-15,16670.0
540698,2023-12-10,17450.0
540700,2023-08-08,12393.0
540701,2024-07-31,15640.0
540702,2020-11-08,13491.0
540703,2020-07-24,14135.0
540704,2024-01-04,17742.0
540732,2025-07-14,16122.0
540750,2021-07-04,16351.0
540753,2020-12-23,14217.0
540768,2024-08-19,17428.0
540769,2023-02-12,12601.0
540770,2023-01-05,13468.0
540777,2021-04-06,13144.0
540779,2020-01-11,15346.0
C540780,2020-10-03,14299.0
C540781,2024-08-08,16875.0
540782,2020-08-14,15370.0
C540783,2025-01-21,17629.0
540785,2021-06-16,12557.0
C540784,2024-09-11,13126.0
C540786,2023-11-17,15194.0
C540787,2023-11-30,13408.0
C540788,2025-03-12,13576.0
540789,2020-01-11,12643.0
C540790,2021-09-14,16145.0
C540791,2021-03-18,13534.0
C540792,2023-08-26,16203.0
C540793,2021-10-11,14295.0
540794,2024-05-17,16034.0
540795,2024-03-29,13078.0
C540796,2021-08-25,15107.0
540797,2023-11-30,15107.0
540798,2020-01-08,17365.0
540799,2022-01-20,17365.0
540800,2023-06-20,13798.0
540801,2020-03-22,12540.0
540802,2021-05-14,15189.0
540803,2021-12-19,14669.0
540809,2020-09-05,18095.0
540813,2022-12-22,14669.0
C540814,2023-08-14,15518.0
540815,2020-08-13,15749.0
540816,2021-04-27,15518.0
540817,2023-07-20,14209.0
540818,2025-01-29,15749.0
540819,2025-03-01,15518.0
C540820,2020-01-21,15518.0
540822,2020-07-18,16042.0
540823,2021-11-17,15569.0
540824,2020-03-06,12728.0
540825,2022-02-28,13672.0
540826,2020-06-30,13102.0
540827,2021-09-23,17569.0
540829,2022-12-23,13784.0
540834,2025-04-17,14733.0
540835,2023-07-31,12724.0
C540837,2022-11-17,14733.0
540838,2022-04-11,13862.0
540839,2024-10-29,16791.0
540840,2024-05-15,16235.0
C540841,2020-11-01,15602.0
540842,2024-11-08,15602.0
C540843,2023-12-26,15602.0
540844,2020-10-18,12971.0
C540845,2020-10-24,16191.0
C540846,2024-11-26,13162.0
C540847,2020-05-04,13458.0
540849,2021-08-20,14270.0
C540850,2023-06-10,12665.0
540851,2020-04-26,12523.0
C540852,2021-03-14,15197.0
C540853,2022-01-08,12413.0
540855,2020-07-02,16353.0
540856,2021-04-15,16655.0
540857,2024-12-02,16779.0
540858,2020-12-21,16359.0
540859,2025-04-29,17965.0
C540860,2021-11-20,15953.0
540862,2020-05-27,15953.0
540866,2024-04-14,17324.0
C540895,2023-10-18,17095.0
540900,2025-03-03,12712.0
540906,2021-01-27,16701.0
540907,2024-02-10,13488.0
540908,2023-06-28,12980.0
540915,2021-07-05,13267.0
C540937,2022-05-31,14748.0
540939,2021-06-24,15061.0
C540938,2021-11-10,15061.0
540940,2024-07-03,18109.0
C540942,2021-06-13,13113.0
540943,2023-07-08,17841.0
C540944,2024-11-23,16554.0
540945,2023-06-25,16554.0
540946,2021-12-09,12359.0
540947,2024-07-10,15939.0
C540948,2024-07-14,13093.0
C540949,2021-07-25,13093.0
C540950,2022-01-14,18226.0
540951,2021-09-18,13113.0
C540952,2021-03-15,14606.0
540953,2020-12-08,14587.0
540954,2023-01-25,14606.0
540955,2023-02-02,14715.0
540957,2020-07-18,15311.0
540968,2021-10-15,17338.0
540970,2022-06-21,14185.0
540971,2024-06-09,12383.0
540972,2020-08-18,12437.0
540974,2024-08-10,12971.0
540975,2025-04-30,14040.0
540976,2021-10-06,12652.0
540979,2023-04-25,15727.0
540980,2022-04-11,14514.0
540981,2021-07-18,12868.0
540983,2023-08-16,15171.0
540984,2022-03-18,14167.0
540985,2025-05-13,17389.0
540986,2025-01-24,15291.0
540990,2020-10-16,17048.0
540991,2024-07-05,16525.0
540992,2025-05-10,17364.0
540993,2023-07-19,13284.0
540994,2024-10-31,13089.0
540996,2024-06-14,17068.0
540997,2023-02-21,17368.0
540998,2025-05-11,15290.0
540999,2021-10-15,13694.0
541001,2023-11-01,16500.0
541002,2024-04-08,12951.0
541003,2021-03-12,15835.0
541004,2021-04-25,18190.0
541005,2021-06-02,16161.0
541006,2025-04-09,13993.0
C541007,2025-04-29,13078.0
541008,2023-09-09,17848.0
C541009,2020-03-11,17581.0
541010,2024-09-04,14114.0
541011,2025-06-20,15447.0
541012,2021-04-04,17019.0
541013,2022-11-07,15694.0
541014,2024-07-28,14085.0
541015,2023-05-06,16315.0
541018,2023-12-06,14978.0
541021,2024-05-30,13093.0
541038,2024-04-18,16395.0
541043,2024-06-18,15510.0
541086,2021-01-17,16503.0
541087,2024-09-11,13614.0
541088,2020-06-27,15513.0
C541089,2023-05-12,14229.0
C541090,2022-05-23,17406.0
541091,2024-03-06,16814.0
C541092,2021-02-05,13473.0
541093,2024-09-07,12471.0
541094,2024-05-17,13246.0
541103,2020-01-24,14215.0
541105,2023-05-22,16029.0
541106,2020-12-13,18092.0
541107,2023-12-27,17744.0
541108,2021-01-04,13199.0
541109,2023-12-15,15107.0
541110,2022-11-03,15916.0
541111,2024-12-17,15687.0
541112,2021-07-30,18085.0
541113,2022-08-02,16775.0
541114,2020-01-07,14299.0
541115,2020-02-24,12578.0
C541117,2023-10-21,15100.0
541119,2023-07-23,16493.0
541120,2023-05-08,12490.0
541121,2025-04-16,12672.0
541122,2023-01-12,12708.0
541123,2022-10-09,13385.0
541124,2023-03-14,17389.0
541125,2023-11-10,12474.0
541126,2021-12-12,15626.0
541134,2022-06-01,15615.0
541135,2020-09-06,16233.0
541136,2020-06-28,18229.0
541137,2023-02-20,13777.0
541138,2024-05-20,12553.0
541139,2023-03-22,15213.0
541149,2025-07-01,12393.0
541172,2023-03-24,13854.0
541181,2020-03-20,12877.0
C541201,2022-10-04,13081.0
541202,2022-10-08,17581.0
541203,2024-12-14,13090.0
541204,2020-04-16,14175.0
541205,2023-10-29,18106.0
541206,2022-11-24,14646.0
541207,2020-04-28,17685.0
541208,2021-11-08,15159.0
541213,2022-12-24,15033.0
541214,2022-06-15,15570.0
541215,2021-11-11,14329.0
541216,2025-02-19,15311.0
541217,2022-05-09,17402.0
541218,2022-06-23,16638.0
541220,2020-12-27,14156.0
C541222,2020-10-22,14299.0
541223,2023-03-22,17954.0
541224,2022-12-24,12474.0
541225,2024-05-19,14099.0
541226,2021-12-06,15854.0
541227,2023-08-28,16839.0
541228,2021-11-14,15290.0
C541229,2021-06-29,16359.0
C541231,2021-02-03,13455.0
C541232,2025-04-24,16235.0
C541233,2024-03-27,13107.0
C541234,2021-09-25,13862.0
C541235,2023-07-23,16670.0
541236,2020-04-28,17961.0
C541237,2022-09-23,13599.0
541238,2022-12-29,16746.0
541239,2023-09-02,16401.0
541240,2023-01-24,16206.0
541241,2024-01-22,13782.0
541242,2020-12-20,12924.0
541243,2023-06-03,16593.0
541244,2023-09-14,15535.0
C541245,2025-05-14,15535.0
541246,2023-04-29,15535.0
541247,2024-07-05,12989.0
541248,2020-05-19,12748.0
541249,2025-06-10,13700.0
541250,2024-10-18,13700.0
541251,2023-02-07,15046.0
541252,2022-06-02,13064.0
541253,2024-12-27,17841.0
C541254,2020-07-31,17841.0
541255,2020-05-21,17841.0
541256,2025-07-23,13048.0
C541257,2024-07-18,18069.0
541258,2021-06-03,13634.0
541259,2020-01-15,14404.0
541260,2025-03-10,16059.0
C541261,2021-05-06,14404.0
541262,2020-07-26,18069.0
541263,2024-11-03,16843.0
541264,2024-02-18,17064.0
541265,2020-08-09,17609.0
541266,2023-09-30,15673.0
541267,2023-05-31,12779.0
541268,2025-07-02,12872.0
541269,2024-03-22,12626.0
541270,2023-03-22,14976.0
541271,2025-07-22,12388.0
541272,2020-12-19,13527.0
541273,2023-02-11,13155.0
541274,2023-01-30,15696.0
541275,2020-05-04,14176.0
541276,2021-01-24,15316.0
541277,2024-07-15,12673.0
541278,2022-03-11,14135.0
541279,2022-01-26,18223.0
541280,2024-09-01,15296.0
541281,2021-08-21,17988.0
541282,2023-01-03,17690.0
541283,2021-12-10,12820.0
541285,2022-01-26,13001.0
C541284,2025-02-08,17744.0
541286,2024-03-22,13982.0
541287,2021-08-15,14101.0
541288,2024-01-01,14525.0
541289,2021-01-10,14606.0
541290,2023-09-10,17288.0
541291,2020-12-18,14667.0
541292,2025-02-22,15596.0
541293,2024-05-24,15311.0
541294,2023-11-29,14898.0
541302,2024-01-05,13769.0
541316,2023-04-11,13209.0
541357,2024-06-27,14238.0
541362,2023-05-29,17730.0
541370,2024-02-20,18179.0
541371,2021-04-05,13983.0
541391,2025-01-31,13983.0
541400,2025-05-26,13929.0
541405,2023-01-18,12683.0
541406,2020-01-30,14657.0
541407,2021-06-15,13199.0
541408,2020-07-28,15738.0
541409,2023-05-23,13246.0
541410,2024-11-05,13089.0
541411,2025-02-07,17961.0
541413,2023-12-29,13859.0
541414,2025-01-31,18212.0
C541415,2023-04-09,14292.0
541417,2021-09-12,16033.0
C541416,2024-03-16,14606.0
C541418,2022-05-28,13883.0
541420,2024-06-28,16670.0
541425,2020-12-24,15513.0
541426,2024-07-16,18233.0
541427,2020-04-13,17018.0
541428,2025-06-01,14242.0
541429,2023-05-29,14688.0
541430,2023-10-21,12356.0
541431,2022-07-06,12346.0
541432,2021-07-23,12748.0
C541433,2025-04-10,12346.0
541434,2020-02-25,14911.0
541435,2022-06-04,13898.0
541436,2022-08-09,15291.0
541439,2021-01-19,16948.0
541473,2024-03-31,17491.0
541474,2020-12-17,16997.0
541479,2023-04-04,16422.0
541480,2021-11-02,12527.0
541481,2022-11-02,14696.0
541483,2020-01-17,15395.0
541484,2023-07-19,16814.0
541485,2022-12-14,18118.0
541486,2023-04-19,18109.0
541488,2024-01-13,15061.0
541489,2023-04-22,15023.0
541490,2024-01-02,13984.0
541491,2022-05-01,12510.0
C541498,2024-01-23,13693.0
C541499,2022-07-04,13693.0
541500,2023-04-06,18041.0
C541501,2021-04-01,13458.0
C541502,2020-11-30,18190.0
C541503,2021-03-19,15291.0
541504,2021-09-05,14415.0
541505,2025-03-26,15939.0
541509,2025-03-27,13263.0
541510,2020-01-10,14428.0
541511,2023-01-18,17576.0
541513,2021-02-03,17576.0
C541512,2020-02-17,17576.0
541517,2020-11-15,12665.0
541518,2023-02-08,12451.0
541520,2023-02-24,12422.0
541521,2023-09-08,15298.0
541522,2021-11-10,17419.0
541523,2023-06-29,17708.0
541524,2020-09-27,17091.0
541525,2022-07-21,14090.0
541530,2022-11-22,14769.0
541552,2021-01-05,15039.0
541564,2021-12-23,16904.0
541565,2025-07-16,14527.0
541566,2022-12-03,17722.0
541567,2022-09-12,12681.0
541568,2020-01-25,15606.0
541569,2025-04-14,13520.0
541570,2023-01-03,14646.0
541571,2023-09-05,12841.0
C541572,2023-11-01,15171.0
C541573,2023-04-08,15311.0
541574,2024-04-13,12826.0
541575,2020-07-21,15311.0
541576,2024-09-24,17097.0
541585,2024-09-13,14180.0
C541586,2025-03-28,12383.0
541587,2021-08-26,17841.0
541588,2022-07-16,14307.0
C541589,2025-05-05,15831.0
541590,2024-10-22,13310.0
541591,2021-01-24,15831.0
541593,2024-08-08,17611.0
541594,2020-09-05,14916.0
541595,2020-05-05,14606.0
541596,2025-02-21,17602.0
541597,2020-01-17,14031.0
541602,2024-10-22,17231.0
C541603,2024-09-21,14572.0
541604,2023-12-07,14572.0
541605,2022-11-26,13502.0
541606,2024-07-19,14784.0
541608,2020-11-20,14646.0
541609,2023-08-06,15938.0
541610,2022-06-08,16029.0
541611,2020-06-20,16029.0
541615,2020-02-20,16395.0
541631,2024-09-19,12637.0
C541641,2020-05-03,17841.0
541648,2020-12-11,17811.0
541649,2022-02-07,17418.0
C541654,2025-03-06,12540.0
541655,2020-04-08,14779.0
C541656,2020-03-17,17315.0
541657,2021-03-28,16321.0
541658,2022-08-16,15529.0
541659,2025-04-21,15262.0
541660,2024-03-16,17787.0
541664,2024-10-23,17862.0
541669,2023-08-20,17315.0
541670,2022-03-02,14911.0
541671,2024-11-27,14735.0
541672,2025-05-02,14735.0
541673,2023-09-15,14735.0
C541674,2021-08-14,16892.0
541675,2021-07-20,12402.0
541676,2022-10-20,15379.0
541677,2021-09-25,12747.0
541678,2023-02-24,17771.0
541679,2020-09-29,15422.0
541680,2025-07-22,14062.0
541681,2024-05-28,13008.0
541682,2022-04-12,14770.0
541683,2020-08-21,14085.0
541684,2022-07-03,15498.0
541686,2023-03-08,16912.0
C541688,2023-06-08,12683.0
C541689,2021-06-12,13090.0
541690,2022-01-01,15422.0
C541691,2022-03-01,13090.0
C541693,2023-12-14,14309.0
C541694,2023-12-22,17364.0
541698,2025-02-18,14713.0
541699,2023-10-14,17744.0
541700,2025-06-26,15174.0
C541701,2021-02-11,14895.0
541703,2021-09-23,12594.0
C541704,2025-03-11,13284.0
C541705,2023-11-13,13854.0
541706,2024-07-12,18061.0
C541707,2022-06-15,18223.0
541708,2024-03-17,18223.0
541709,2024-06-15,17504.0
C541710,2023-05-10,14320.0
541711,2023-10-08,14646.0
541712,2022-02-23,17890.0
541732,2024-02-22,16387.0
C541735,2021-08-13,12626.0
541756,2020-03-25,12664.0
541782,2020-04-21,13102.0
C541779,2024-07-04,13102.0
541783,2020-08-09,16618.0
541784,2021-02-26,17277.0
541785,2025-04-20,14779.0
C541786,2025-02-18,14441.0
C541787,2023-01-15,12829.0
541788,2021-12-19,13999.0
541789,2024-04-11,14088.0
541791,2022-07-24,16928.0
C541790,2024-02-07,14175.0
541792,2021-09-11,17094.0
541793,2021-09-17,13969.0
541794,2025-05-11,17238.0
541795,2024-04-16,14692.0
541796,2022-03-04,14092.0
541797,2024-06-19,12970.0
541798,2025-03-22,15311.0
541799,2023-07-03,12970.0
541800,2020-04-15,15235.0
541801,2022-01-17,15235.0
541808,2024-10-01,16210.0
541812,2023-11-27,16839.0
541813,2024-12-26,18239.0
541814,2022-11-10,17306.0
541815,2021-12-15,18037.0
541816,2023-07-24,17799.0
C541817,2020-03-24,13929.0
C541818,2025-01-28,17389.0
C541821,2024-02-05,15281.0
C541822,2024-10-04,15658.0
C541823,2023-06-10,17677.0
C541824,2021-08-15,15939.0
C541825,2023-08-03,12652.0
C541826,2022-08-24,18260.0
C541828,2025-04-02,13769.0
C541829,2024-07-04,14175.0
C541831,2022-02-25,18223.0
541832,2024-04-16,17889.0
C541833,2022-10-13,17644.0
C541834,2023-09-24,17048.0
541835,2020-12-30,17243.0
541836,2022-08-31,15465.0
541837,2021-06-15,17714.0
541838,2023-12-05,12916.0
541839,2021-12-23,17769.0
541840,2022-07-17,15059.0
541841,2021-08-19,14450.0
541842,2022-04-25,16085.0
541843,2025-06-26,13659.0
541844,2021-07-25,16931.0
541845,2024-01-18,15167.0
541846,2024-06-28,13050.0
541847,2022-09-09,15443.0
541848,2020-03-25,17611.0
541849,2025-07-13,13230.0
541850,2022-06-09,14224.0
541851,2022-09-18,17841.0
C541852,2025-07-26,17841.0
541853,2022-06-21,17858.0
541854,2024-05-25,18283.0
541855,2023-11-05,13742.0
541856,2023-01-29,17673.0
541857,2024-07-06,12727.0
541858,2022-05-15,16983.0
541859,2020-05-18,14606.0
541860,2020-02-27,13963.0
C541861,2023-05-14,13742.0
541862,2024-01-10,14068.0
C541863,2024-04-15,13798.0
541864,2024-03-16,13798.0
541865,2022-09-23,13068.0
541866,2020-08-20,16477.0
541867,2021-06-20,14744.0
C541868,2021-09-04,14796.0
541872,2021-02-25,14796.0
541873,2021-12-24,14368.0
541874,2020-04-30,15497.0
541875,2022-12-11,16558.0
541876,2021-05-11,12951.0
541877,2021-07-06,12559.0
541880,2022-12-17,13819.0
541881,2022-10-03,14501.0
541883,2023-02-01,13408.0
541884,2023-04-15,14782.0
C541885,2020-12-25,16782.0
541886,2025-06-03,15039.0
C541897,2025-01-17,15039.0
541903,2022-08-10,15039.0
541916,2023-06-28,17861.0
541919,2024-07-29,14334.0
541932,2021-10-17,14439.0
541946,2024-07-01,17591.0
541947,2025-03-18,18161.0
541948,2025-05-05,15820.0
541949,2022-02-11,18136.0
541950,2022-08-23,15498.0
C541959,2020-02-19,14692.0
541960,2023-12-18,16660.0
541962,2020-12-18,12693.0
C541961,2022-04-02,17799.0
541963,2025-07-01,17799.0
C541964,2020-04-23,15291.0
541965,2020-12-21,12625.0
541966,2021-07-11,13854.0
541968,2024-05-29,13396.0
541970,2020-03-03,15179.0
541972,2025-03-16,12935.0
541973,2020-04-16,16730.0
541974,2025-04-16,14541.0
541976,2020-07-29,16168.0
541977,2022-08-05,15078.0
541978,2023-02-04,13551.0
541979,2024-05-15,14911.0
541980,2022-05-27,12421.0
541981,2022-04-04,12691.0
541983,2025-05-19,15797.0
541984,2020-06-06,13117.0
541985,2021-06-15,15052.0
541986,2024-01-26,17001.0
541987,2025-02-15,14130.0
541988,2021-04-14,15222.0
541989,2020-12-22,13615.0
541990,2023-01-23,13901.0
541991,2021-01-25,12417.0
541992,2024-03-30,16029.0
C541994,2025-02-27,14113.0
541995,2025-05-18,13158.0
541996,2024-03-01,18075.0
541997,2020-02-21,18077.0
541998,2024-05-03,12348.0
542000,2022-01-20,14257.0
542001,2020-12-28,14298.0
542002,2023-05-13,14298.0
542003,2020-12-19,15311.0
542004,2020-06-13,12971.0
542005,2022-08-12,14409.0
542006,2023-04-27,15218.0
542025,2022-06-16,14543.0
542026,2023-03-18,15110.0
C542032,2022-05-14,15311.0
C542038,2022-10-23,14534.0
542057,2021-03-28,15967.0
542058,2022-04-29,15601.0
542059,2020-04-15,16757.0
C542060,2022-11-08,14680.0
542065,2021-01-26,14527.0
C542078,2023-07-08,12854.0
542079,2022-04-19,18144.0
542080,2020-09-16,13815.0
542081,2024-03-23,15213.0
C542082,2020-03-09,15213.0
542083,2021-09-15,18008.0
542084,2022-11-13,14680.0
542085,2024-11-01,14534.0
C542086,2021-08-30,18277.0
542087,2020-04-10,14849.0
C542088,2024-04-18,12553.0
542090,2020-08-19,15518.0
C542089,2021-12-22,12681.0
C542091,2024-05-18,17091.0
C542092,2025-07-07,14389.0
542093,2021-01-30,17677.0
C542094,2023-07-20,13310.0
C542095,2020-12-19,17730.0
542096,2021-08-15,17236.0
C542097,2024-02-22,14215.0
542098,2024-02-05,16531.0
542099,2021-02-25,13703.0
542100,2021-04-26,15339.0
C542101,2024-08-17,12471.0
542102,2025-05-24,12744.0
542103,2023-03-31,13198.0
C542104,2023-03-25,16191.0
542105,2024-04-21,12854.0
542106,2020-04-12,12709.0
542107,2023-01-12,16222.0
542108,2020-04-22,17460.0
542110,2021-05-26,14189.0
542111,2020-10-08,14341.0
542112,2024-03-26,13168.0
542113,2022-03-01,14341.0
542114,2021-02-15,16943.0
542121,2024-02-11,17515.0
542122,2023-07-26,17082.0
542123,2024-03-10,14299.0
542124,2025-02-10,14248.0
542125,2023-09-12,16497.0
542126,2022-01-29,13001.0
542128,2021-07-21,12609.0
542129,2025-05-17,13002.0
542130,2022-10-04,13468.0
542131,2025-01-01,16133.0
542132,2024-10-19,12691.0
542133,2025-05-05,13049.0
542134,2022-04-21,15189.0
C542138,2020-01-07,17368.0
C542139,2023-03-06,17094.0
C542140,2020-05-04,12947.0
542141,2020-05-21,14548.0
542142,2020-07-21,12971.0
542143,2025-02-21,15061.0
542145,2021-08-07,13089.0
542146,2021-01-23,13405.0
542147,2025-05-30,12782.0
542148,2022-07-09,14060.0
542149,2021-04-16,17811.0
542151,2023-08-08,13491.0
C542150,2024-10-19,14049.0
542152,2025-04-09,13534.0
542153,2024-01-07,13534.0
542154,2021-06-22,15777.0
542155,2024-03-13,15777.0
542174,2024-11-09,16043.0
542192,2020-06-09,14049.0
542207,2024-07-25,16422.0
542208,2024-08-17,16422.0
542212,2022-09-17,15812.0
542213,2022-03-26,13837.0
542214,2022-04-09,17118.0
542215,2022-11-05,12472.0
542216,2024-04-12,14911.0
542217,2023-06-18,14606.0
542219,2022-10-14,17735.0
C542218,2023-01-19,14606.0
542220,2025-01-21,15373.0
542221,2022-01-13,14978.0
542222,2024-08-02,14616.0
542223,2025-01-31,14233.0
542224,2021-06-02,17888.0
542226,2024-03-14,17075.0
542227,2020-05-04,14243.0
542228,2022-06-05,13113.0
542229,2023-11-10,12474.0
542230,2023-09-17,17389.0
542231,2021-10-08,16714.0
C542232,2023-11-17,16714.0
542233,2024-11-23,13098.0
542234,2024-02-25,16714.0
542235,2022-11-23,15661.0
542236,2023-09-18,17027.0
542237,2021-04-21,12347.0
542238,2021-10-12,12591.0
542239,2021-08-28,17786.0
542240,2023-10-19,16124.0
542241,2023-10-07,16409.0
542242,2024-02-18,13754.0
542243,2023-09-07,17841.0
C542244,2020-12-30,13098.0
C542245,2020-11-24,13098.0
542246,2025-06-15,15227.0
542247,2023-11-06,12997.0
542254,2023-04-13,14733.0
C542256,2020-02-12,17722.0
C542257,2024-02-02,14341.0
542258,2025-07-10,17372.0
C542259,2021-10-30,16656.0
C542260,2022-01-07,13890.0
C542261,2022-04-06,17306.0
C542262,2021-04-13,17591.0
C542263,2023-09-26,14849.0
C542264,2023-10-29,15215.0
542265,2023-07-04,15867.0
542266,2025-07-09,16918.0
542267,2021-04-11,16882.0
542268,2020-04-30,15358.0
542269,2020-01-23,14442.0
C542270,2024-01-06,13050.0
C542271,2024-10-17,12637.0
542272,2024-08-02,16496.0
C542273,2021-02-01,12578.0
542274,2024-06-10,16782.0
542275,2023-05-19,13089.0
542276,2023-01-24,12764.0
542277,2022-08-03,14440.0
542278,2023-02-04,14911.0
542284,2023-11-12,17311.0
542303,2021-08-31,12539.0
542320,2025-02-19,14040.0
542345,2024-08-25,15910.0
C542346,2024-10-28,12709.0
542347,2022-04-18,12826.0
C542348,2022-12-26,12539.0
542349,2021-07-06,15513.0
542350,2022-04-14,16949.0
542351,2021-09-23,14560.0
C542352,2024-02-01,15596.0
542353,2025-02-16,16700.0
542354,2025-01-10,14709.0
542355,2025-06-20,14970.0
542360,2020-01-19,14701.0
C542366,2025-07-18,13777.0
542369,2025-06-10,12645.0
542370,2023-02-01,13004.0
542371,2024-10-01,12468.0
542372,2022-04-06,13078.0
542373,2023-09-08,16767.0
542374,2022-05-26,15696.0
542375,2023-11-17,12626.0
C542376,2023-11-25,13777.0
542377,2022-10-30,13506.0
542381,2023-04-14,17213.0
542382,2025-02-26,14738.0
C542383,2020-12-24,14299.0
542384,2023-08-20,15827.0
C542385,2022-03-02,14290.0
542386,2024-08-13,17540.0
542388,2022-06-10,14239.0
542389,2025-05-04,12868.0
542390,2021-10-05,16814.0
542393,2021-03-31,18125.0
C542395,2024-10-31,17389.0
542397,2020-09-18,13328.0
542398,2025-07-10,13174.0
542399,2022-01-13,15549.0
C542400,2021-04-27,15189.0
542401,2021-09-10,14541.0
C542402,2024-05-25,16124.0
C542403,2024-02-14,13534.0
C542404,2024-05-03,13534.0
542405,2024-12-06,13534.0
542406,2022-08-18,17757.0
542407,2021-12-24,15601.0
542408,2021-05-06,13280.0
542409,2025-03-18,15311.0
542411,2022-02-26,15864.0
542412,2023-12-29,16725.0
C542413,2021-02-10,16923.0
C542416,2024-08-22,16133.0
542419,2025-01-16,14662.0
542420,2022-12-28,17180.0
C542421,2024-01-05,17180.0
542422,2025-06-15,14702.0
542423,2020-03-06,15057.0
C542424,2025-01-25,18075.0
542425,2021-02-19,12574.0
C542426,2021-08-03,14146.0
C542427,2020-12-31,14180.0
542428,2021-01-11,17404.0
542429,2022-07-07,13330.0
542430,2024-08-01,13552.0
542431,2023-02-20,12853.0
542432,2025-04-23,13538.0
542433,2020-03-16,12726.0
542434,2023-05-19,16755.0
542470,2020-02-28,14133.0
542503,2024-11-26,16327.0
542506,2023-09-03,16523.0
542511,2020-07-11,15527.0
542517,2021-08-15,13694.0
542519,2021-06-26,15159.0
542520,2024-01-28,15547.0
542521,2024-08-03,17965.0
542526,2023-03-29,14659.0
542527,2022-04-07,17188.0
542528,2024-10-07,13141.0
542530,2024-02-04,15365.0
542533,2025-05-07,16019.0
542534,2021-07-14,13707.0
542535,2021-02-16,12735.0
542538,2024-07-01,15079.0
C542537,2023-10-13,12501.0
C542539,2021-04-24,14229.0
542542,2022-05-08,12431.0
542543,2025-01-21,13141.0
542549,2021-08-03,15696.0
542568,2021-10-07,14215.0
542578,2020-04-16,13709.0
542583,2020-11-30,14051.0
542584,2022-05-30,18016.0
542585,2025-06-09,17329.0
542586,2023-08-08,12377.0
542587,2020-05-22,14401.0
C542588,2022-06-01,12997.0
C542589,2020-09-29,14709.0
542590,2020-07-16,17920.0
542591,2021-10-19,13089.0
C542593,2021-02-17,15549.0
542595,2024-08-17,14040.0
542596,2020-08-08,14532.0
542597,2023-08-29,16326.0
542598,2024-10-11,14805.0
542599,2023-06-21,17062.0
542600,2022-03-31,16923.0
542601,2022-03-15,16897.0
542602,2024-10-06,15579.0
542603,2023-12-12,16985.0
C542604,2022-12-16,13148.0
542605,2021-08-22,17796.0
542606,2020-01-10,14595.0
542607,2024-03-16,13148.0
542608,2022-07-24,16770.0
542609,2024-11-29,13161.0
542610,2022-06-24,13148.0
542611,2021-05-17,15415.0
542612,2024-01-17,17841.0
542613,2024-04-27,17431.0
542614,2021-06-25,15708.0
542615,2024-01-03,13148.0
542616,2021-12-30,16816.0
542617,2022-10-09,17463.0
542618,2022-09-27,14502.0
542619,2020-06-10,13869.0
542620,2020-09-03,13089.0
542621,2022-09-14,12528.0
542623,2020-12-18,17239.0
542626,2024-11-22,12720.0
542627,2022-03-27,14426.0
542628,2025-06-23,14426.0
542629,2020-02-01,12731.0
542630,2022-12-03,13784.0
542631,2022-09-04,12841.0
542632,2024-05-07,13324.0
542634,2020-11-14,15448.0
C542635,2021-04-26,14688.0
542636,2021-04-13,18239.0
C542637,2023-05-04,14688.0
C542638,2023-08-29,13396.0
C542639,2023-09-04,16570.0
C542640,2023-09-15,16839.0
542641,2024-01-20,17314.0
C542642,2025-04-01,15827.0
C542643,2023-10-26,13615.0
C542644,2021-12-02,15497.0
C542645,2021-06-27,14180.0
542646,2024-08-12,17220.0
542647,2021-08-06,18245.0
542648,2020-05-04,12476.0
542649,2021-10-24,17373.0
542659,2024-01-20,15738.0
542662,2020-07-31,18145.0
542667,2022-06-03,17068.0
542673,2023-08-18,14527.0
542678,2021-10-01,14688.0
542690,2020-04-24,14298.0
542691,2024-06-13,13408.0
542692,2024-10-09,14467.0
C542693,2022-08-23,12908.0
542694,2023-06-17,12908.0
C542704,2023-08-01,15189.0
542707,2021-04-17,18095.0
542708,2021-08-12,17621.0
542709,2022-01-12,15144.0
542710,2023-10-22,14776.0
542711,2022-04-06,17894.0
542712,2023-10-27,14744.0
542713,2020-03-19,12668.0
C542714,2020-11-04,12437.0
542715,2023-04-29,16403.0
542716,2022-12-29,16407.0
542717,2023-05-11,17580.0
542718,2022-11-30,15602.0
542719,2023-07-27,17619.0
